stock_code,report_date,bps,roe,name
2458,2023-06-30,3.329913687271,18.68,益生股份
2468,2023-06-30,5.462743801834,2.64,申通快递
2484,2023-06-30,6.097089716079,7.18,江海股份
2487,2023-06-30,10.602301899363,4.1,大金重工
2488,2023-06-30,4.033035440135,-0.28,金固股份
2489,2023-06-30,1.803526925218,8.0,浙江永强
2497,2023-06-30,9.897431997129,8.36,雅化集团
2498,2023-06-30,2.194796729039,5.91,汉缆股份
2506,2023-06-30,0.404393802894,4.83,协鑫集成
2507,2023-06-30,6.836105151219,5.89,涪陵榨菜
2511,2023-06-30,3.909387829316,1.61,中顺洁柔
2516,2023-06-30,2.394699448692,2.07,旷达科技
2518,2023-06-30,6.558444155476,13.31,科士达
2531,2023-06-30,4.817063239924,6.9,天顺风能
2534,2023-06-30,5.043188414682,0.78,西子洁能
2536,2023-06-30,4.677321021349,6.0,飞龙股份
2537,2023-06-30,3.784856695489,0.92,海联金汇
2539,2023-06-30,6.531068110772,6.48,云图控股
2541,2023-06-30,12.093070639518,6.52,鸿路钢构
2543,2023-06-30,5.96360610975,9.24,万和电气
2544,2023-06-30,5.515384051919,1.72,普天科技
2545,2023-06-30,6.708849516017,4.27,东方铁塔
2550,2023-06-30,1.864276244382,4.81,千红制药
2557,2023-06-30,9.785237634665,5.02,洽洽食品
2563,2023-06-30,4.046075620992,4.65,森马服饰
2572,2023-06-30,6.188379678126,8.43,索菲亚
2588,2023-06-30,5.005269441232,7.11,史丹利
2597,2023-06-30,11.914048116361,5.62,金禾实业
2605,2023-06-30,7.441856682759,13.99,姚记科技
2611,2023-06-30,3.473130796854,4.95,东方精工
2612,2023-06-30,6.792826288692,4.59,朗姿股份
2617,2023-06-30,3.079230033315,1.87,露笑科技
2626,2023-06-30,6.266287562871,4.91,金达威
2635,2023-06-30,8.607025982731,2.32,安洁科技
2643,2023-06-30,7.00091406021,6.0,万润股份
2649,2023-06-30,6.641167664029,3.5,博彦科技
2651,2023-06-30,2.66203772802,6.91,利君股份
2654,2023-06-30,1.677038247078,-0.46,万润科技
2668,2023-06-30,1.111097077956,35.73,TCL智家
2675,2023-06-30,5.877888443343,3.81,东诚药业
2681,2023-06-30,1.260332773889,3.67,奋达科技
2690,2023-06-30,2.69551230876,14.39,美亚光电
2697,2023-06-30,2.798683897949,10.68,红旗连锁
2698,2023-06-30,3.154756779004,10.17,博实股份
2701,2023-06-30,3.279962569245,5.48,奥瑞金
2705,2023-06-30,8.54821055816,5.5,新宝股份
2706,2023-06-30,3.442995676056,5.77,良信股份
2716,2023-06-30,0.829778538887,-0.43,湖南白银
2727,2023-06-30,12.898338158018,6.57,一心堂
2737,2023-06-30,7.31412407536,13.79,葵花药业
2745,2023-06-30,9.197084402913,1.5,木林森
2747,2023-06-30,3.114330379348,3.55,埃斯顿
2755,2023-06-30,3.017233449999,-5.49,奥赛康
2761,2023-06-30,6.16157889765,7.35,浙江建投
2777,2023-06-30,3.888843926218,5.42,久远银海
2779,2023-06-30,5.245008038864,6.33,中坚科技
2791,2023-06-30,14.972021667071,0.27,坚朗五金
2807,2023-06-30,6.560644036146,4.48,江阴银行
2815,2023-06-30,6.274740845385,5.0,崇达技术
2832,2023-06-30,7.711332335451,9.65,比音勒芬
2839,2023-06-30,6.313640194773,5.47,张家港行
2840,2023-06-30,3.718285152016,-14.28,华统股份
2847,2023-06-30,6.327691316056,19.89,盐津铺子
2859,2023-06-30,6.330144952493,3.54,洁美科技
2867,2023-06-30,5.594160224164,11.74,周大生
2881,2023-06-30,5.525413186982,3.93,美格智能
2882,2023-06-30,4.73436941453,5.9,金龙羽
2891,2023-06-30,7.167073189925,4.53,中宠股份
2892,2023-06-30,2.831205347758,2.73,科力尔
2895,2023-06-30,8.345683674496,6.09,川恒股份
2896,2023-06-30,7.094793158172,3.12,中大力德
2897,2023-06-30,10.273949070674,3.99,意华股份
2901,2023-06-30,7.472827127329,3.07,大博医疗
2906,2023-06-30,8.979566668303,4.26,华阳集团
2911,2023-06-30,4.014714325788,5.03,佛燃能源
2913,2023-06-30,12.809388816574,7.09,奥士康
2925,2023-06-30,6.245552569011,3.84,盈趣科技
2928,2023-06-30,2.581885637468,-20.46,华夏航空
2929,2023-06-30,19.060394087047,6.37,润建股份
2936,2023-06-30,4.728746995603,4.885,郑州银行
2941,2023-06-30,4.6502144687,4.34,新疆交建
2946,2023-06-30,2.779231686527,9.33,新乳业
2947,2023-06-30,8.203845061404,5.04,恒铭达
2948,2023-06-30,5.419420808525,7.585,青岛银行
2960,2023-06-30,8.169118262938,4.89,青鸟消防
2965,2023-06-30,15.916511783453,6.13,祥鑫科技
2967,2023-06-30,6.014922268705,1.72,广电计量
2978,2023-06-30,14.244785835661,7.91,安宁股份
2979,2023-06-30,4.006649691731,6.17,雷赛智能
2985,2023-06-30,9.679500077866,8.06,北摩高科
2987,2023-06-30,5.312377970697,6.55,京北方
2993,2023-06-30,16.756425450043,4.66,奥海科技
3006,2023-06-30,2.977218578519,10.07,百亚股份
3012,2023-06-30,6.355050874322,5.25,东鹏控股
3039,2023-06-30,3.923428113606,3.7,顺控发展
300007,2023-06-30,8.564734408455,2.51,汉威科技
300008,2023-06-30,1.09033248995,3.58,天海防务
300009,2023-06-30,1.936500473826,12.05,安科生物
300026,2023-06-30,2.846960319143,4.09,红日药业
300027,2023-06-30,0.41952234595,-11.62,华谊兄弟
300031,2023-06-30,8.621096172637,3.54,宝通科技
300034,2023-06-30,6.56821540676,4.81,钢研高纳
300035,2023-06-30,6.436228354876,-2.6,中科电气
300036,2023-06-30,5.921790771431,1.85,超图软件
300045,2023-06-30,2.576094423015,-0.72,华力创通
300047,2023-06-30,5.198063753734,0.96,天源迪科
300049,2023-06-30,5.77607589346,2.8,福瑞医科
300065,2023-06-30,2.707428030848,0.34,海兰信
300068,2023-06-30,6.357627943805,5.77,南都电源
300075,2023-06-30,7.845252825376,3.59,数字政通
300077,2023-06-30,2.499705231566,-14.59,国民技术
300079,2023-06-30,2.965762391654,0.5,数码视讯
300080,2023-06-30,2.699282616253,1.45,易成新能
300083,2023-06-30,2.901650436759,4.33,创世纪
300085,2023-06-30,1.075526537053,-3.54,银之杰
300087,2023-06-30,1.797567592549,2.29,荃银高科
300088,2023-06-30,3.341285410698,2.64,长信科技
300098,2023-06-30,1.767963376043,-1.55,高新兴
300101,2023-06-30,3.09565483771,6.57,振芯科技
300102,2023-06-30,4.40653449928,-2.66,乾照光电
300113,2023-06-30,2.729474149748,3.25,顺网科技
300119,2023-06-30,9.110117911741,4.13,瑞普生物
300127,2023-06-30,4.25323148223,7.12,银河磁体
300130,2023-06-30,6.136189520563,11.12,新国都
300131,2023-06-30,1.505974641558,1.7,英唐智控
300133,2023-06-30,3.660651128922,3.47,华策影视
300134,2023-06-30,5.992676476465,0.11,大富科技
300151,2023-06-30,2.330967648383,3.27,昌红科技
300166,2023-06-30,5.70045232104,1.04,东方国信
300170,2023-06-30,5.006416512574,0.71,汉得信息
300171,2023-06-30,10.104267043922,5.57,东富龙
300180,2023-06-30,2.69496692931,-0.26,华峰超纤
300181,2023-06-30,3.711802908203,7.14,佐力药业
300182,2023-06-30,2.94398754988,4.65,捷成股份
300183,2023-06-30,6.748961458861,1.47,东软载波
300184,2023-06-30,3.151810897687,1.48,力源信息
300185,2023-06-30,1.721107434443,2.63,通裕重工
300188,2023-06-30,4.564655325188,-6.79,国投智能
300199,2023-06-30,1.427718365912,-2.7,翰宇药业
300224,2023-06-30,4.088107465524,6.51,正海磁材
300226,2023-06-30,5.860968808375,6.5,上海钢联
300229,2023-06-30,4.256113088576,2.21,拓尔思
300232,2023-06-30,4.410896332476,4.67,洲明科技
300236,2023-06-30,14.331166270709,1.96,上海新阳
300244,2023-06-30,12.38024632363,5.91,迪安诊断
300253,2023-06-30,2.393615030437,0.32,卫宁健康
300257,2023-06-30,6.327712863377,3.86,开山股份
300260,2023-06-30,4.10896789855,6.71,新莱应材
300276,2023-06-30,1.381533290681,1.78,三丰智能
300284,2023-06-30,6.504938412172,2.07,苏交科
300294,2023-06-30,14.696523088175,4.46,博雅生物
300296,2023-06-30,3.300961791932,4.11,利亚德
300298,2023-06-30,5.140603908278,5.45,三诺生物
300303,2023-06-30,2.123254575192,3.98,聚飞光电
300315,2023-06-30,1.765509603792,3.29,掌趣科技
300319,2023-06-30,4.643862849192,2.52,麦捷科技
300323,2023-06-30,4.77749133825,-5.95,华灿光电
300327,2023-06-30,4.934167727554,5.57,中颖电子
300337,2023-06-30,1.961409464619,2.05,银邦股份
300341,2023-06-30,3.227436366536,4.71,麦克奥迪
300348,2023-06-30,2.057439432789,-0.66,长亮科技
300352,2023-06-30,1.071857102054,0.23,北信源
300357,2023-06-30,3.864591063039,7.3,我武生物
300360,2023-06-30,6.50738980929,11.38,炬华科技
300363,2023-06-30,10.728129114311,6.98,博腾股份
300378,2023-06-30,7.205903560654,1.89,鼎捷数智
300398,2023-06-30,7.008935836348,4.6,飞凯材料
300401,2023-06-30,4.766896203658,4.47,花园生物
300406,2023-06-30,5.585294236927,7.12,九强生物
300409,2023-06-30,9.75110560609,-0.76,道氏技术
300415,2023-06-30,5.248861691941,10.61,伊之密
300416,2023-06-30,4.780804034714,5.64,苏试试验
300428,2023-06-30,9.806871796759,4.19,立中集团
300438,2023-06-30,9.088362112641,6.17,鹏辉能源
300443,2023-06-30,18.32237580645,5.4,金雷股份
300446,2023-06-30,3.260013168591,9.38,航天智造
300451,2023-06-30,2.990833308782,0.52,创业慧康
300455,2023-06-30,2.398860707369,1.31,航天智装
300456,2023-06-30,6.798734520536,-0.55,赛微电子
300457,2023-06-30,9.102315805889,5.05,赢合科技
300459,2023-06-30,1.159429231974,4.69,汤姆猫
300463,2023-06-30,10.200826154161,2.76,迈克生物
300468,2023-06-30,3.016789636639,2.21,四方精创
300470,2023-06-30,11.861868327541,6.5,中密控股
300475,2023-06-30,5.493436703231,7.75,香农芯创
300482,2023-06-30,9.877327166842,7.57,万孚生物
300492,2023-06-30,2.122685919576,-1.29,华图山鼎
300493,2023-06-30,2.094063467446,2.0,润欣科技
300525,2023-06-30,3.022660619295,-2.15,博思软件
300548,2023-06-30,6.905672913213,7.41,长芯博创
300568,2023-06-30,6.810796864538,4.45,星源材质
300573,2023-06-30,17.836426278844,5.61,兴齐眼药
300576,2023-06-30,4.885977568265,5.65,容大感光
300579,2023-06-30,3.473087651407,0.94,数字认证
300580,2023-06-30,7.283441272023,5.88,贝斯特
300593,2023-06-30,5.801574977298,6.21,新雷能
300595,2023-06-30,4.938343509828,7.15,欧普康视
300598,2023-06-30,7.534308060491,-9.48,诚迈科技
300602,2023-06-30,6.225956745293,0.14,飞荣达
300607,2023-06-30,5.470392757643,3.54,拓斯达
300613,2023-06-30,9.969983772126,5.49,富瀚微
300618,2023-06-30,16.810002695523,1.28,寒锐钴业
300620,2023-06-30,6.780485837253,1.9,光库科技
300624,2023-06-30,9.181145360885,4.22,万兴科技
300633,2023-06-30,6.966282694213,9.48,开立医疗
300634,2023-06-30,5.662208240686,10.46,彩讯股份
300638,2023-06-30,3.708481843412,11.73,广和通
300641,2023-06-30,3.055339875585,1.65,正丹股份
300655,2023-06-30,3.199015042193,0.54,晶瑞电材
300657,2023-06-30,3.160323743416,-11.06,弘信电子
300660,2023-06-30,9.983169774421,5.41,江苏雷利
300663,2023-06-30,2.439762971884,-0.42,科蓝软件
300666,2023-06-30,15.672894762079,3.73,江丰电子
300672,2023-06-30,18.718157795886,2.24,国科微
300674,2023-06-30,5.571413162521,4.21,宇信科技
300678,2023-06-30,2.837199446433,1.86,中科信息
300682,2023-06-30,6.724144266092,1.22,朗新科技
300685,2023-06-30,3.917576350442,8.11,艾德生物
300687,2023-06-30,5.931538315552,0.91,赛意信息
300693,2023-06-30,4.009141656456,15.56,盛弘股份
300702,2023-06-30,10.255651612524,1.93,天宇股份
300705,2023-06-30,4.936635735622,10.16,九典制药
300723,2023-06-30,5.135521965275,9.46,一品红
300725,2023-06-30,13.22792661089,4.19,药石科技
300726,2023-06-30,11.001581891184,6.19,宏达电子
300738,2023-06-30,3.043764802059,3.37,奥飞数据
300747,2023-06-30,5.615284234222,3.6,锐科激光
300755,2023-06-30,8.913703734347,4.06,华致酒行
300761,2023-06-30,9.062053181986,-7.25,立华股份
300762,2023-06-30,4.25132329568,-0.55,上海瀚讯
300768,2023-06-30,4.946578210633,1.23,迪普科技
300770,2023-06-30,15.088926542715,9.19,新媒股份
300772,2023-06-30,7.093692827947,2.99,运达股份
300773,2023-06-30,4.784549895528,14.19,拉卡拉
300775,2023-06-30,8.957343646271,8.56,三角防务
300776,2023-06-30,9.64074780015,6.33,帝尔激光
300777,2023-06-30,9.07377906645,5.24,中简科技
300779,2023-06-30,8.275457774408,10.2,惠城环保
300783,2023-06-30,6.209565085237,6.36,三只松鼠
300809,2023-06-30,5.937771263205,3.61,华辰装备
300811,2023-06-30,8.856862724494,7.9,铂科新材
300820,2023-06-30,7.456060155563,10.22,英杰电气
300821,2023-06-30,4.104816967558,-3.77,东岳硅材
300827,2023-06-30,4.318087207467,11.5,上能电气
300841,2023-06-30,24.197522691885,7.76,康华生物
300850,2023-06-30,11.43877308937,2.58,新强联
300855,2023-06-30,4.233138345385,11.26,图南股份
300856,2023-06-30,12.636337033192,16.38,科思股份
300861,2023-06-30,11.96407315113,16.12,美畅股份
300870,2023-06-30,16.519753508549,0.51,欧陆通
300910,2023-06-30,9.558125584101,8.8,瑞丰新材
300913,2023-06-30,3.917548065462,4.79,兆龙互连
300917,2023-06-30,5.732731086805,6.22,特发服务
300925,2023-06-30,3.679689431322,4.05,法本信息
300926,2023-06-30,4.859234487673,7.13,博俊科技
300953,2023-06-30,23.630502136981,1.45,震裕科技
301000,2023-06-30,6.31708093852,4.37,肇民科技
301004,2023-06-30,9.252583760934,16.27,嘉益股份
301015,2023-06-30,4.197733439516,12.44,百洋医药
301018,2023-06-30,9.208327111838,4.29,申菱环境
301029,2023-06-30,4.964284380658,12.3,怡合达
301031,2023-06-30,13.461043118949,6.48,中熔电气
301035,2023-06-30,22.369078348504,6.77,润丰股份
301039,2023-06-30,7.07349182559,13.86,中集车辆
301047,2023-06-30,48.239959364783,2.16,义翘神州
301050,2023-06-30,14.546021391873,7.96,雷电微力
301061,2023-06-30,22.378284484687,7.18,匠心家居
301071,2023-06-30,20.10868263944,3.28,力量钻石
301078,2023-06-30,2.771054509815,2.32,孩子王
301087,2023-06-30,23.231633858864,3.91,可孚医疗
301091,2023-06-30,6.665648460609,0.62,深城交
301095,2023-06-30,15.68325479455,0.72,广立微
301101,2023-06-30,7.489123456656,5.33,明月镜片
301109,2023-06-30,11.881407327919,4.81,军信股份
301127,2023-06-30,5.167141260063,3.8,武汉天源
301153,2023-06-30,8.06340115823,6.75,中科江南
301155,2023-06-30,26.114645308681,2.43,海力风电
301171,2023-06-30,7.042383911234,3.67,易点天下
301175,2023-06-30,2.223912340761,4.24,中科环保
301177,2023-06-30,16.145197898653,0.78,迪阿股份
301205,2023-06-30,10.981706902516,2.06,联特科技
301207,2023-06-30,9.165098598952,1.96,华兰疫苗
301215,2023-06-30,2.065358606125,2.75,中汽股份
301217,2023-06-30,6.744712896216,0.5,铜冠铜箔
301219,2023-06-30,28.420447532102,0.97,腾远钴业
301238,2023-06-30,9.534202844927,4.07,瑞泰新材
301262,2023-06-30,8.559450422782,8.49,海看股份
301263,2023-06-30,4.22345920063,5.8,泰恩康
301267,2023-06-30,9.476597925232,6.74,华厦眼科
301268,2023-06-30,5.936027078373,8.46,铭利达
301275,2023-06-30,4.331677464673,21.92,汉朔科技
301291,2023-06-30,12.499959053203,15.29,明阳电气
301293,2023-06-30,14.488757176524,3.05,三博脑科
301297,2023-06-30,4.06607374358,2.83,富乐德
301316,2023-06-30,2.421894164371,3.68,慧博云通
301325,2023-06-30,23.42121336875,16.33,曼恩斯特
301327,2023-06-30,49.337207819151,-0.8,华宝新能
301339,2023-06-30,6.114324544423,3.94,通行宝
301345,2023-06-30,25.527798047718,6.88,涛涛车业
301363,2023-06-30,7.654567848793,7.74,美好医疗
301371,2023-06-30,8.704940164583,11.96,敷尔佳
301376,2023-06-30,7.217327524533,9.78,致欧科技
301377,2023-06-30,5.52699711639,4.73,鼎泰高科
301381,2023-06-30,4.457844956611,9.83,赛维时代
301392,2023-06-30,5.539622953467,11.14,汇成真空
301458,2023-06-30,3.9222182367,3.86,钧崴电子
301487,2023-06-30,4.282441692912,2.44,盟固利
301500,2023-06-30,9.529007242556,3.59,飞南资源
301508,2023-06-30,5.618907017708,8.38,中机认检
301510,2023-06-30,2.165411390472,2.72,固高科技
301511,2023-06-30,6.32388148587,2.29,德福科技
301522,2023-06-30,,,上大股份
301526,2023-06-30,2.16582921472,4.73,国际复材
301550,2023-06-30,7.076493506909,11.97,斯菱智驱
301551,2023-06-30,4.858345761528,8.7,无线传媒
301556,2023-06-30,,,托普云农
301565,2023-06-30,4.442496342147,8.04,中仑新材
301571,2023-06-30,,3.59,国科天成
301589,2023-06-30,47.889182063863,13.98,诺瓦星云
301592,2023-06-30,,,六九一二
301600,2023-06-30,,,慧翰股份
301606,2023-06-30,4.153675800148,12.86,绿联科技
301622,2023-06-30,,,英思特
301626,2023-06-30,7.826652622983,10.21,苏州天脉
301665,2023-06-30,6.59487378121,10.15,泰禾股份
600006,2023-06-30,4.09771546192,1.04,东风股份
600012,2023-06-30,7.136166672847,6.8,皖通高速
600017,2023-06-30,4.342736754279,3.55,日照港
600020,2023-06-30,4.83710960272,5.36,中原高速
600022,2023-06-30,1.989470786869,-0.01,山东钢铁
600033,2023-06-30,3.936417347067,4.81,福建高速
600037,2023-06-30,9.263720311567,-0.82,歌华有线
600055,2023-06-30,6.548113401667,1.64,万东医疗
600056,2023-06-30,7.447275175932,4.9,中国医药
600057,2023-06-30,6.385798450774,5.5,厦门象屿
600058,2023-06-30,4.623748376566,3.5,五矿发展
600059,2023-06-30,6.04528238624,1.63,古越龙山
600063,2023-06-30,3.609683581897,4.29,皖维高新
600064,2023-06-30,9.880910023547,6.78,南京高科
600072,2023-06-30,5.489501191866,-0.28,中船科技
600075,2023-06-30,5.374200431461,-5.29,新疆天业
600094,2023-06-30,5.088360181852,2.28,大名城
600100,2023-06-30,4.555439169235,0.67,同方股份
600105,2023-06-30,2.120363665845,1.33,永鼎股份
600113,2023-06-30,5.297444108195,2.58,浙江东日
600114,2023-06-30,3.969020514189,1.41,东睦股份
600116,2023-06-30,5.65311007526,0.28,三峡水利
600120,2023-06-30,4.563692316753,2.11,浙江东方
600123,2023-06-30,10.711082638979,8.94,兰花科创
600125,2023-06-30,5.273348137084,4.69,铁龙物流
600129,2023-06-30,6.503369094369,16.94,太极集团
600133,2023-06-30,7.742224196622,1.2,东湖高新
600151,2023-06-30,3.797446593962,0.7011,航天机电
600155,2023-06-30,8.669523339869,1.61,华创云信
600158,2023-06-30,2.580908597465,-1.96,中体产业
600163,2023-06-30,3.101778862885,5.5087,中闽能源
600167,2023-06-30,4.672663909554,5.47,联美控股
600179,2023-06-30,2.333836300825,2.89,安通控股
600185,2023-06-30,3.252100169676,-3.4,珠免集团
600186,2023-06-30,0.809492086415,3.5,莲花控股
600197,2023-06-30,8.04566605512,4.7,伊力特
600201,2023-06-30,4.601204319602,2.62,生物股份
600206,2023-06-30,4.25989400311,1.45,有研新材
600210,2023-06-30,3.583577168489,5.38,紫江企业
600211,2023-06-30,13.972766247144,18.23,西藏药业
600216,2023-06-30,10.000397108246,2.88,浙江医药
600217,2023-06-30,1.836018317098,0.47,中再资环
600223,2023-06-30,3.843585315071,5.0,福瑞达
600246,2023-06-30,2.885803098651,-1.61,万通发展
600248,2023-06-30,5.365156053096,11.09,陕建股份
600252,2023-06-30,1.888238712836,1.35,中恒集团
600258,2023-06-30,9.486012963866,2.63,首旅酒店
600259,2023-06-30,10.536837322597,2.92,中稀有色
600266,2023-06-30,9.021065899279,1.8,城建发展
600267,2023-06-30,6.852465974934,4.9,海正药业
600269,2023-06-30,7.390234727209,4.27,赣粤高速
600273,2023-06-30,6.916615929491,6.28,嘉化能源
600285,2023-06-30,4.481876535802,11.69,羚锐制药
600292,2023-06-30,6.566197505538,1.07,电投水电
600301,2023-06-30,5.278923768542,5.12,华锡有色
600305,2023-06-30,2.992754033063,4.76,恒顺醋业
600315,2023-06-30,11.164760071437,4.02,上海家化
600320,2023-06-30,2.84972230397,1.83,振华重工
600323,2023-06-30,13.965537696332,6.16,瀚蓝环境
600325,2023-06-30,8.54882604634,10.55,华发股份
600328,2023-06-30,7.747305818506,6.65,中盐化工
600330,2023-06-30,6.478125169008,2.36,天通股份
600331,2023-06-30,0.171418580492,-17.48,宏达股份
600335,2023-06-30,7.560891351417,1.75,国机汽车
600338,2023-06-30,3.909149323003,1.77,西藏珠峰
600353,2023-06-30,2.075392868359,3.01,旭光电子
600361,2023-06-30,2.047294701819,6.241,创新新材
600366,2023-06-30,5.275052159225,-3.1,宁波韵升
600373,2023-06-30,12.777753287467,4.77,中文传媒
600388,2023-06-30,6.908987387981,5.61,龙净环保
600389,2023-06-30,7.90341012203,5.6499,江山股份
600395,2023-06-30,5.33824884314,5.236,盘江股份
600399,2023-06-30,3.149736058283,2.56,抚顺特钢
600403,2023-06-30,3.028055705372,2.74,大有能源
600409,2023-06-30,6.365774064319,1.17,三友化工
600416,2023-06-30,5.378494744282,2.72,湘电股份
600420,2023-06-30,8.978054750096,3.2,国药现代
600422,2023-06-30,6.708672713029,4.38,昆药集团
600428,2023-06-30,5.184052900079,5.87,中远海特
600446,2023-06-30,3.997972973794,1.75,金证股份
600452,2023-06-30,5.16351329949,5.46,涪陵电力
600456,2023-06-30,13.316007278379,5.9602,宝钛股份
600458,2023-06-30,6.889587571282,3.61,时代新材
600459,2023-06-30,8.103147497823,4.74,贵研铂业
600461,2023-06-30,6.3641531437,7.95,洪城环境
600475,2023-06-30,8.340322150127,5.1708,华光环能
600478,2023-06-30,1.697485529603,1.16,科力远
600480,2023-06-30,7.161809040249,4.86,凌云股份
600490,2023-06-30,2.807354887222,0.61,鹏欣资源
600502,2023-06-30,5.363214130107,4.95,安徽建工
600507,2023-06-30,3.727900612966,3.2378,方大特钢
600508,2023-06-30,17.819950273855,9.42,上海能源
600509,2023-06-30,5.387259251057,4.18,天富能源
600529,2023-06-30,10.770493657404,5.41,山东药玻
600531,2023-06-30,4.225000567149,8.04,豫光金铅
600550,2023-06-30,0.377198208143,-5.55,保变电气
600552,2023-06-30,4.350206505872,1.89,凯盛科技
600556,2023-06-30,2.108007631211,1.65,天下秀
600557,2023-06-30,8.425014126666,5.64,康缘药业
600559,2023-06-30,4.732330156989,5.09,老白干酒
600572,2023-06-30,2.729094727566,7.21,康恩贝
600575,2023-06-30,2.725452498035,3.48,淮河能源
600577,2023-06-30,2.417648117899,4.13,精达股份
600586,2023-06-30,3.917753017939,4.74,金晶科技
600587,2023-06-30,15.18410992543,6.86,新华医疗
600595,2023-06-30,3.185288611358,3.34,中孚实业
600596,2023-06-30,9.459460262477,0.98,新安股份
600597,2023-06-30,5.953158823496,4.19,光明乳业
600612,2023-06-30,20.324544173843,11.97,老凤祥
600618,2023-06-30,6.629564846203,3.7429,氯碱化工
600619,2023-06-30,5.571711951801,-0.81,海立股份
600621,2023-06-30,7.058497851302,2.22,华鑫股份
600623,2023-06-30,10.044836030878,0.51,华谊集团
600629,2023-06-30,4.86409691172,4.0,华建集团
600633,2023-06-30,7.771197158702,6.59,浙数文化
600635,2023-06-30,2.913357011904,5.67,大众公用
600639,2023-06-30,12.381712891995,11.01,浦东金桥
600640,2023-06-30,5.027226785712,1.135,国脉文化
600641,2023-06-30,8.986139019848,1.42,先导基电
600643,2023-06-30,7.838536565625,3.16,爱建集团
600645,2023-06-30,7.818910924097,2.29,中源协和
600649,2023-06-30,8.185002903934,1.36,城投控股
600651,2023-06-30,0.952637165058,0.29,飞乐音响
600654,2023-06-30,0.514701776309,-0.43,中安科
600657,2023-06-30,8.519643744354,0.73,信达地产
600662,2023-06-30,1.747617997609,8.45,外服控股
600664,2023-06-30,1.789085920777,4.13,哈药股份
600667,2023-06-30,3.608277986747,5.8,太极实业
600675,2023-06-30,2.325143754306,-0.75,中华企业
600682,2023-06-30,13.027192914484,1.86,南京新百
600686,2023-06-30,4.325986914321,-1.07,金龙汽车
600710,2023-06-30,4.820854284219,7.94,苏美达
600717,2023-06-30,6.340063614521,3.39,天津港
600718,2023-06-30,7.732252232144,1.02,东软集团
600726,2023-06-30,0.459731354379,3.35,华电能源
600728,2023-06-30,3.581663290409,5.09,佳都科技
600729,2023-06-30,14.255082594622,14.91,重庆百货
600740,2023-06-30,5.79618939918,6.18,山西焦化
600744,2023-06-30,0.617681276778,-11.83,华银电力
600746,2023-06-30,4.27574790147,-4.81,江苏索普
600750,2023-06-30,6.25500203851,11.07,华润江中
600751,2023-06-30,2.570456083423,3.93,海航科技
600757,2023-06-30,7.169504880802,7.41,长江传媒
600759,2023-06-30,1.72204370981,-0.39,洲际油气
600761,2023-06-30,9.232414405329,9.27,安徽合力
600771,2023-06-30,2.997529739338,3.64,广誉远
600773,2023-06-30,4.637742240282,1.06,西藏城投
600776,2023-06-30,2.672698952044,2.09,东方通信
600782,2023-06-30,8.245752210985,1.12,新钢股份
600783,2023-06-30,6.208264927528,5.15,鲁信创投
600787,2023-06-30,5.967152532654,1.448,中储股份
600789,2023-06-30,3.937743366228,3.83,鲁抗医药
600810,2023-06-30,7.036554761291,-0.46,神马股份
600812,2023-06-30,3.105748198471,0.5,华北制药
600821,2023-06-30,4.441272050193,5.99,金开新能
600827,2023-06-30,9.998255248992,1.87,百联股份
600835,2023-06-30,12.779238436722,4.23,上海机电
600850,2023-06-30,5.931819941759,3.19,电科数字
600859,2023-06-30,17.227688219568,2.669,王府井
600861,2023-06-30,10.268402407098,4.01,北京人力
600864,2023-06-30,5.815257972871,0.89,哈投股份
600866,2023-06-30,4.293435174035,3.28,星湖科技
600867,2023-06-30,3.278561563963,7.23,通化东宝
600869,2023-06-30,2.095612374776,7.11,远东股份
600872,2023-06-30,1.994349357413,-63.07,中炬高新
600877,2023-06-30,1.869627510625,2.47,电科芯片
600882,2023-06-30,8.746194324292,0.64,妙可蓝多
600888,2023-06-30,6.518552884095,9.41,新疆众和
600894,2023-06-30,10.328637196347,3.34,广日股份
600903,2023-06-30,2.610702565433,4.74,贵州燃气
600908,2023-06-30,8.408165067883,6.69,无锡银行
600916,2023-06-30,4.137954207946,7.47,中国黄金
600928,2023-06-30,6.730361773036,4.47,西安银行
600929,2023-06-30,4.943479361955,5.21,雪天盐业
600933,2023-06-30,6.322979518137,7.13,爱柯迪
600961,2023-06-30,1.803349187886,52.46,株冶集团
600963,2023-06-30,5.023200499044,1.12,岳阳林纸
600971,2023-06-30,9.795766325464,8.03,恒源煤电
600975,2023-06-30,2.839464117276,-25.74,新五丰
600986,2023-06-30,3.133367108743,1.75,浙文互联
600993,2023-06-30,8.323256866622,8.16,马应龙
600996,2023-06-30,4.264249480745,-2.93,贵广网络
600997,2023-06-30,8.802189618212,5.53,开滦股份
601003,2023-06-30,3.771907381653,-1.49,柳钢股份
601020,2023-06-30,3.688954873313,2.85,华钰矿业
601022,2023-06-30,4.00683293351,5.87,宁波远洋
601033,2023-06-30,10.07010851608,5.49,永兴股份
601038,2023-06-30,5.749390660126,11.98,一拖股份
601068,2023-06-30,1.418707509002,-18.91,中铝国际
601069,2023-06-30,5.026814378565,-1.23,西部黄金
601083,2023-06-30,5.337248166591,9.2,锦江航运
601089,2023-06-30,6.729668837813,7.67,福元医药
601096,2023-06-30,1.568901376901,2.21,宏盛华源
601101,2023-06-30,7.558669201194,6.49,昊华能源
601107,2023-06-30,4.990761634265,3.89,四川成渝
